Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
11292,"City of Lubbock - (TX)",48000,Texas,2554587,51,59504,"Southwest Power Pool",SWPP
11298,"Lyon Rural Electric Coop",19000,Iowa,106247,51,59504,"Southwest Power Pool",SWPP
11305,"Village of Ludlow - (VT)",50000,Vermont,45800,24,13434,"ISO New England Inc.",ISNE
11318,"City of Lumberton - (NC)",37000,North Carolina,270856,10,3046,"Duke Energy Progress East",CPLE
11332,"City of Luverne - (MN)",27000,Minnesota,88698,51,59504,"Southwest Power Pool",SWPP
11334,"Lyon-Coffey Electric Coop, Inc",20000,Kansas,98064,51,59504,"Southwest Power Pool",SWPP
11345,"Lyon-Lincoln Electric Coop Inc",27000,Minnesota,91305,51,59504,"Southwest Power Pool",SWPP
11355,"Lynches River Elec Coop, Inc",45000,South Carolina,362654,43,17543,"South Carolina Public Service Authority",SC
11359,"Village of Lyndonville - (VT)",50000,Vermont,60845,24,13434,"ISO New England Inc.",ISNE
11364,"Lyntegar Electric Coop, Inc",48000,Texas,617589,51,59504,"Southwest Power Pool",SWPP
11458,"City of Macon - (MS)",28000,Mississippi,26492,57,18642,"Tennessee Valley Authority",TVA
11460,"City of Macon - (MO)",29000,Missouri,80990,1,924,"Associated Electric Cooperative, Inc.",AECI
11463,"Macon Electric Coop",29000,Missouri,230831,1,924,"Associated Electric Cooperative, Inc.",AECI
11475,"City of Madison - (SD)",46000,South Dakota,92963,28,56669,"Midcontinent Independent System Operator",MISO
11476,"Borough of Madison - (NJ)",34000,New Jersey,126996,39,14725,"PJM Interconnection, LLC",PJM
11477,"Town of Madison - (ME)",23000,Maine,26049,24,13434,"ISO New England Inc.",ISNE
11477,"Town of Madison - (ME)",23000,Maine,96691,24,13434,"ISO New England Inc.",ISNE
11479,"Madison Gas & Electric Co",55000,Wisconsin,3327047,28,56669,"Midcontinent Independent System Operator",MISO
11481,"City of Madison - (NE)",31000,Nebraska,64260,51,59504,"Southwest Power Pool",SWPP
11488,"Madisonville Municipal Utils",21000,Kentucky,281087,27,11249,"Louisville Gas & Electric and Kentucky Utilities",LGEE
11501,"Magic Valley Electric Coop Inc",48000,Texas,2282908,14,5723,"Electric Reliability Council of Texas",ERCO
11519,"Magnolia Electric Power Assn",28000,Mississippi,649273,28,56669,"Midcontinent Independent System Operator",MISO
11560,"City of Manassas - (VA)",51000,Virginia,419692,39,14725,"PJM Interconnection, LLC",PJM
11566,"City of Mangum - (OK)",40000,Oklahoma,23973,51,59504,"Southwest Power Pool",SWPP
11568,"Town of Manilla - (IA)",19000,Iowa,7024,28,56669,"Midcontinent Independent System Operator",MISO
11571,"Manitowoc Public Utilities",55000,Wisconsin,535882,28,56669,"Midcontinent Independent System Operator",MISO
11581,"City of Manning",19000,Iowa,36354,51,59504,"Southwest Power Pool",SWPP
11586,"Town of Mansfield - (MA)",25000,Massachusetts,205175,24,13434,"ISO New England Inc.",ISNE
11589,"Harney Electric Coop, Inc",32000,Nevada,111607,6,1738,"Bonneville Power Administration - Transmission",BPAT
11589,"Harney Electric Coop, Inc",41000,Oregon,97781,6,1738,"Bonneville Power Administration - Transmission",BPAT
11611,"City of Maquoketa - (IA)",19000,Iowa,72275,28,56669,"Midcontinent Independent System Operator",MISO
11624,"City of Marblehead - (MA)",25000,Massachusetts,102855,24,13434,"ISO New England Inc.",ISNE
11643,"Marias River Electric Coop Inc",30000,Montana,78944,33,12825,"NorthWestern Energy - Montana",NWMT
11646,"City of Marietta - (GA)",13000,Georgia,1045274,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
11693,"Marlboro Electric Coop, Inc",45000,South Carolina,910140,43,17543,"South Carolina Public Service Authority",SC
11701,"City of Marquette - (MI)",26000,Michigan,293969,28,56669,"Midcontinent Independent System Operator",MISO
11713,"City of Marshall - (MI)",26000,Michigan,107553,28,56669,"Midcontinent Independent System Operator",MISO
11714,"Marshall-De Kalb Electric Coop",1000,Alabama,430681,57,18642,"Tennessee Valley Authority",TVA
11731,"City of Marshall - (MN)",27000,Minnesota,572499,28,56669,"Midcontinent Independent System Operator",MISO
11732,"City of Marshall - (MO)",29000,Missouri,170963,51,59504,"Southwest Power Pool",SWPP
11740,"City of Marshfield - (WI)",55000,Wisconsin,365767,28,56669,"Midcontinent Independent System Operator",MISO
11767,"Marshall County Rural E M C",18000,Indiana,97482,28,56669,"Midcontinent Independent System Operator",MISO
11770,"City of Martinsville - (VA)",51000,Virginia,164623,39,14725,"PJM Interconnection, LLC",PJM
11788,"Consumers Energy",19000,Iowa,116503,28,56669,"Midcontinent Independent System Operator",MISO
11789,"Maryville Utilities",47000,Tennessee,799239,57,18642,"Tennessee Valley Authority",TVA
11804,"Massachusetts Electric Co",25000,Massachusetts,6482987,24,13434,"ISO New England Inc.",ISNE
11804,"Massachusetts Electric Co",25000,Massachusetts,13708221,24,13434,"ISO New England Inc.",ISNE
11811,"Town of Massena - (NY)",36000,New York,193322,34,13501,"New York Independent System Operator",NYIS
11824,"Matanuska Electric Assn Inc",2000,Alaska,727095,29,-9999,"Missing",NA
11843,"Maui Electric Co Ltd",15000,Hawaii,1117742,29,-9999,"Missing",NA
11871,"City of Mayfield Plant Board",21000,Kentucky,144779,57,18642,"Tennessee Valley Authority",TVA
11910,"McLeod Cooperative Power Assn",27000,Minnesota,179619,28,56669,"Midcontinent Independent System Operator",MISO
11989,"McCone Electric Coop Inc",30000,Montana,68048,60,19610,"Western Area Power Administration - UGP West",WAUW
12087,"McKenzie Electric Coop Inc",30000,Montana,692,51,59504,"Southwest Power Pool",SWPP
12087,"McKenzie Electric Coop Inc",38000,North Dakota,2834715,51,59504,"Southwest Power Pool",SWPP
12090,"McLean Electric Coop, Inc",38000,North Dakota,124622,28,56669,"Midcontinent Independent System Operator",MISO
12186,"McMinnville Electric System",47000,Tennessee,203616,57,18642,"Tennessee Valley Authority",TVA
12187,"City of McMinnville - (OR)",41000,Oregon,697188,6,1738,"Bonneville Power Administration - Transmission",BPAT
12199,"Montana-Dakota Utilities Co",30000,Montana,803946,51,59504,"Southwest Power Pool",SWPP
12199,"Montana-Dakota Utilities Co",38000,North Dakota,2034111,51,59504,"Southwest Power Pool",SWPP
12199,"Montana-Dakota Utilities Co",46000,South Dakota,142945,51,59504,"Southwest Power Pool",SWPP
12199,"Montana-Dakota Utilities Co",56000,Wyoming,277535,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12208,"City of McPherson - (KS)",20000,Kansas,924877,51,59504,"Southwest Power Pool",SWPP
12227,"Meeker Coop Light & Power Assn",27000,Minnesota,173396,28,56669,"Midcontinent Independent System Operator",MISO
12243,"Meade County Rural E C C",21000,Kentucky,446362,28,56669,"Midcontinent Independent System Operator",MISO
12260,"Mecklenburg Electric Cooperative",37000,North Carolina,1676,39,14725,"PJM Interconnection, LLC",PJM
12260,"Mecklenburg Electric Cooperative",51000,Virginia,601253,39,14725,"PJM Interconnection, LLC",PJM
12265,"City of Medford - (WI)",55000,Wisconsin,125674,28,56669,"Midcontinent Independent System Operator",MISO
12268,"Medina Electric Coop, Inc",48000,Texas,1016553,14,5723,"Electric Reliability Council of Texas",ERCO
12286,"Melrose Public Utilities",27000,Minnesota,113798,28,56669,"Midcontinent Independent System Operator",MISO
12293,"City of Memphis - (TN)",47000,Tennessee,13721843,57,18642,"Tennessee Valley Authority",TVA
12298,"City of Menasha - (WI)",55000,Wisconsin,554735,28,56669,"Midcontinent Independent System Operator",MISO
12301,"Nodak Electric Coop Inc",38000,North Dakota,1058541,28,56669,"Midcontinent Independent System Operator",MISO
12312,"Merced Irrigation District",6000,California,476935,9,2775,"California Independent System Operator",CISO
12330,"Meriwether Lewis Electric Coop",47000,Tennessee,1150942,57,18642,"Tennessee Valley Authority",TVA
12341,"MidAmerican Energy Co",19000,Iowa,21765709,28,56669,"Midcontinent Independent System Operator",MISO
12341,"MidAmerican Energy Co",17000,Illinois,1939820,28,56669,"Midcontinent Independent System Operator",MISO
12341,"MidAmerican Energy Co",46000,South Dakota,218178,28,56669,"Midcontinent Independent System Operator",MISO
12341,"MidAmerican Energy Co",17000,Illinois,62783,28,56669,"Midcontinent Independent System Operator",MISO
12351,"City of Mesa - (AZ)",4000,Arizona,322367,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
12377,"Midwest Energy Cooperative",18000,Indiana,4286,39,14725,"PJM Interconnection, LLC",PJM
12377,"Midwest Energy Cooperative",26000,Michigan,610948,39,14725,"PJM Interconnection, LLC",PJM
12377,"Midwest Energy Cooperative",39000,Ohio,16218,39,14725,"PJM Interconnection, LLC",PJM
12390,"Metropolitan Edison Co",42000,Pennsylvania,4489393,39,14725,"PJM Interconnection, LLC",PJM
12390,"Metropolitan Edison Co",42000,Pennsylvania,9414576,39,14725,"PJM Interconnection, LLC",PJM
12395,"Menard Electric Coop",17000,Illinois,204231,28,56669,"Midcontinent Independent System Operator",MISO
12406,"Miami-Cass County Rural E M C",18000,Indiana,131207,28,56669,"Midcontinent Independent System Operator",MISO
12408,"City of Miami - (OK)",40000,Oklahoma,172255,51,59504,"Southwest Power Pool",SWPP
12439,"Midstate Electric Coop, Inc",41000,Oregon,386852,6,1738,"Bonneville Power Administration - Transmission",BPAT
12450,"Midland Power Coop",19000,Iowa,455806,28,56669,"Midcontinent Independent System Operator",MISO
12452,"Mid-South Electric Coop Assn",48000,Texas,635108,14,5723,"Electric Reliability Council of Texas",ERCO
12462,"Mid-Carolina Electric Coop Inc",45000,South Carolina,1031091,43,17543,"South Carolina Public Service Authority",SC
12463,"Mid-Yellowstone Elec Coop, Inc",30000,Montana,26771,60,19610,"Western Area Power Administration - UGP West",WAUW
12470,"Middle Tennessee E M C",47000,Tennessee,5924681,57,18642,"Tennessee Valley Authority",TVA
12472,"Middle Georgia El Member Corp",13000,Georgia,153105,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12473,"Town of Middleborough - (MA)",25000,Massachusetts,270213,24,13434,"ISO New England Inc.",ISNE
12477,"Town of Middleton",25000,Massachusetts,96145,24,13434,"ISO New England Inc.",ISNE
12478,"Town of Middletown - (DE)",10000,Delaware,229087,39,14725,"PJM Interconnection, LLC",PJM
12515,"Midwest Electric, Inc",39000,Ohio,256064,39,14725,"PJM Interconnection, LLC",PJM
12524,"Midwest Energy Inc",20000,Kansas,1454909,51,59504,"Southwest Power Pool",SWPP
12532,"City of Milan",47000,Tennessee,193480,57,18642,"Tennessee Valley Authority",TVA
12539,"Midwest Electric Member Corp",31000,Nebraska,228781,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12540,"City of Milford - (DE)",10000,Delaware,211800,39,14725,"PJM Interconnection, LLC",PJM
12541,"City of Milford - (IA)",19000,Iowa,32021,51,59504,"Southwest Power Pool",SWPP
12546,"Mille Lacs Energy Cooperative",27000,Minnesota,191603,28,56669,"Midcontinent Independent System Operator",MISO
12580,"City of Miller - (SD)",46000,South Dakota,21861,51,59504,"Southwest Power Pool",SWPP
12615,"City of Milton-Freewater- (OR)",41000,Oregon,95875,6,1738,"Bonneville Power Administration - Transmission",BPAT
12625,"City of Minden - (LA)",22000,Louisiana,138847,28,56669,"Midcontinent Independent System Operator",MISO
12626,"City of Minden - (NE)",31000,Nebraska,27117,51,59504,"Southwest Power Pool",SWPP
12642,"Maquoketa Valley Rrl Elec Coop",19000,Iowa,282520,28,56669,"Midcontinent Independent System Operator",MISO
12647,"ALLETE, Inc.",27000,Minnesota,8181382,28,56669,"Midcontinent Independent System Operator",MISO
12651,"Minnesota Valley Electric Coop",27000,Minnesota,828504,28,56669,"Midcontinent Independent System Operator",MISO
12660,"Village of Minster - (OH)",39000,Ohio,124205,39,14725,"PJM Interconnection, LLC",PJM
12674,"City of Mishawaka",18000,Indiana,583461,39,14725,"PJM Interconnection, LLC",PJM
12681,"Mississippi County Electric Co",5000,Arkansas,2882144,28,56669,"Midcontinent Independent System Operator",MISO
12685,"Entergy Mississippi Inc",28000,Mississippi,13441742,28,56669,"Midcontinent Independent System Operator",MISO
12686,"Mississippi Power Co",28000,Mississippi,9838623,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12692,"Missoula Electric Coop, Inc",16000,Idaho,1294,6,1738,"Bonneville Power Administration - Transmission",BPAT
12692,"Missoula Electric Coop, Inc",30000,Montana,211522,6,1738,"Bonneville Power Administration - Transmission",BPAT
12698,"KCP&L Greater Missouri Operations Co.",29000,Missouri,8028772,51,59504,"Southwest Power Pool",SWPP
12700,"Missouri Rural Electric Coop",29000,Missouri,217939,1,924,"Associated Electric Cooperative, Inc.",AECI
12706,"Mitchell Electric Member Corp",13000,Georgia,474074,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12744,"Modern Electric Water Company",53000,Washington,208852,3,20169,"Avista Corporation",AVA
12745,"Modesto Irrigation District",6000,California,2503128,5,16534,"Balancing Authority of Northern California",BANC
12782,"City of Monett - (MO)",29000,Missouri,208443,51,59504,"Southwest Power Pool",SWPP
12789,"City of Monmouth - (OR)",41000,Oregon,69853,6,1738,"Bonneville Power Administration - Transmission",BPAT
12796,"Monongahela Power Co",54000,West Virginia,11573962,39,14725,"PJM Interconnection, LLC",PJM
12800,"City of Monroe - (GA)",13000,Georgia,152075,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12801,"City of Monroe - (NC)",37000,North Carolina,717263,12,5416,"Duke Energy Carolinas",DUK
12803,"Monroe County Elec Coop, Inc",17000,Illinois,115281,28,56669,"Midcontinent Independent System Operator",MISO
12825,"NorthWestern Energy LLC - (MT)",30000,Montana,5861651,33,12825,"NorthWestern Energy - Montana",NWMT
12825,"NorthWestern Energy LLC - (MT)",56000,Wyoming,27555,33,12825,"NorthWestern Energy - Montana",NWMT
12825,"NorthWestern Energy LLC - (MT)",30000,Montana,2734893,33,12825,"NorthWestern Energy - Montana",NWMT
12839,"City of Montezuma - (IA)",19000,Iowa,28247,28,56669,"Midcontinent Independent System Operator",MISO
12860,"Morgan County Rural Elec Assn",8000,Colorado,311144,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12866,"Moon Lake Electric Assn Inc",8000,Colorado,507143,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12866,"Moon Lake Electric Assn Inc",49000,Utah,548326,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12894,"City of Moorhead - (MN)",27000,Minnesota,434043,51,59504,"Southwest Power Pool",SWPP
12897,"Moose Lake Water & Light Comm",27000,Minnesota,36212,28,56669,"Midcontinent Independent System Operator",MISO
12899,"Mor-Gran-Sou Electric Coop Inc",38000,North Dakota,151887,51,59504,"Southwest Power Pool",SWPP
12900,"City of Mora - (MN)",27000,Minnesota,53926,28,56669,"Midcontinent Independent System Operator",MISO
12901,"Mora-San Miguel Elec Coop",35000,New Mexico,69984,40,15473,"Public Service Co. of New Mexico",PNM
12915,"Moreau-Grand Electric Coop Inc",46000,South Dakota,95407,51,59504,"Southwest Power Pool",SWPP
12919,"Morenci Water and Electric",4000,Arizona,3325521,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
12927,"Morgan City - (LA)",22000,Louisiana,166407,28,56669,"Midcontinent Independent System Operator",MISO
12929,"South Central Indiana REMC",18000,Indiana,548622,28,56669,"Midcontinent Independent System Operator",MISO
12944,"City of Morganton - (NC)",37000,North Carolina,338776,12,5416,"Duke Energy Carolinas",DUK
12988,"City of Morristown - (TN)",47000,Tennessee,927378,57,18642,"Tennessee Valley Authority",TVA
12989,"Village of Morrisville - (VT)",50000,Vermont,44306,24,13434,"ISO New England Inc.",ISNE
12990,"Consolidated Electric Coop Inc",39000,Ohio,360853,39,14725,"PJM Interconnection, LLC",PJM
13026,"City of Moultrie - (GA)",13000,Georgia,182117,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13027,"Mountain Electric Coop, Inc",37000,North Carolina,260821,57,18642,"Tennessee Valley Authority",TVA
13027,"Mountain Electric Coop, Inc",47000,Tennessee,322952,57,18642,"Tennessee Valley Authority",TVA
13029,"City of Moundridge - (KS)",20000,Kansas,27876,51,59504,"Southwest Power Pool",SWPP
13032,"Mt Carmel Public Utility Co",17000,Illinois,92139,28,56669,"Midcontinent Independent System Operator",MISO
13036,"Village of Mt. Horeb - (WI)",55000,Wisconsin,52850,28,56669,"Midcontinent Independent System Operator",MISO
13038,"City of Mt Pleasant - (IA)",19000,Iowa,71175,28,56669,"Midcontinent Independent System Operator",MISO
13039,"City of Mt Pleasant - (TN)",47000,Tennessee,121015,57,18642,"Tennessee Valley Authority",TVA
13040,"City of Mount Vernon - (MO)",29000,Missouri,65360,51,59504,"Southwest Power Pool",SWPP
13050,"Mountain Parks Electric, Inc",8000,Colorado,277788,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
13058,"Mountain View Elec Assn, Inc",8000,Colorado,817845,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
13073,"Mt Wheeler Power, Inc",32000,Nevada,521016,31,13407,"Nevada Power Company",NEVP
13073,"Mt Wheeler Power, Inc",49000,Utah,12296,31,13407,"Nevada Power Company",NEVP
13095,"City of Mulvane - (KS)",20000,Kansas,37958,51,59504,"Southwest Power Pool",SWPP
13119,"City of Murfreesboro",47000,Tennessee,1766211,57,18642,"Tennessee Valley Authority",TVA
