Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
3240,"Central Electric Coop Inc - (OR)",41000,Oregon,750267,6,1738,"Bonneville Power Administration - Transmission",BPAT
3245,"Central Florida Elec Coop, Inc",12000,Florida,482551,46,21554,"Seminole Electric Cooperative",SEC
3248,"Central Georgia El Member Corp",13000,Georgia,1181453,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3249,"Central Hudson Gas & Elec Corp",36000,New York,2560833,34,13501,"New York Independent System Operator",NYIS
3249,"Central Hudson Gas & Elec Corp",36000,New York,2288097,34,13501,"New York Independent System Operator",NYIS
3250,"Central Electric Membership Corp. - (NC)",37000,North Carolina,410500,10,3046,"Duke Energy Progress East",CPLE
3264,"Central Lincoln People's Ut Dt",41000,Oregon,1352071,6,1738,"Bonneville Power Administration - Transmission",BPAT
3265,"Cleco Power LLC",22000,Louisiana,8385065,28,56669,"Midcontinent Independent System Operator",MISO
3266,"Central Maine Power Co",23000,Maine,4337182,24,13434,"ISO New England Inc.",ISNE
3266,"Central Maine Power Co",23000,Maine,4519545,24,13434,"ISO New England Inc.",ISNE
3268,"Central Missouri Elec Coop Inc",29000,Missouri,309158,1,924,"Associated Electric Cooperative, Inc.",AECI
3273,"Central New Mexico El Coop, Inc",35000,New Mexico,217171,40,15473,"Public Service Co. of New Mexico",PNM
3282,"Central Texas Elec Coop, Inc",48000,Texas,532115,14,5723,"Electric Reliability Council of Texas",ERCO
3287,"Central Valley Elec Coop, Inc",35000,New Mexico,779624,51,59504,"Southwest Power Pool",SWPP
3291,"Central Virginia Electric Coop",51000,Virginia,724543,39,14725,"PJM Interconnection, LLC",PJM
3293,"Central Wisconsin Elec Coop",55000,Wisconsin,96241,28,56669,"Midcontinent Independent System Operator",MISO
3295,"City of Centralia - (WA)",53000,Washington,266120,6,1738,"Bonneville Power Administration - Transmission",BPAT
3314,"Chariton Valley Elec Coop, Inc",19000,Iowa,89900,1,924,"Associated Electric Cooperative, Inc.",AECI
3315,"Charles Mix Electric Assn, Inc",46000,South Dakota,65340,51,59504,"Southwest Power Pool",SWPP
3329,"Borough of Chambersburg",42000,Pennsylvania,300587,39,14725,"PJM Interconnection, LLC",PJM
3355,"City of Chanute",20000,Kansas,281270,51,59504,"Southwest Power Pool",SWPP
3400,"City of Chaska - (MN)",27000,Minnesota,354975,28,56669,"Midcontinent Independent System Operator",MISO
3408,"City of Chattanooga - (TN)",13000,Georgia,186852,57,18642,"Tennessee Valley Authority",TVA
3408,"City of Chattanooga - (TN)",47000,Tennessee,5336387,57,18642,"Tennessee Valley Authority",TVA
3413,"PUD No 1 of Chelan County",53000,Washington,1725811,8,3413,"PUD No. 1 of Chelan County",CHPD
3420,"City of Cheney - (WA)",53000,Washington,138588,3,20169,"Avista Corporation",AVA
3426,"Cherokee Electric Coop",1000,Alabama,479819,57,18642,"Tennessee Valley Authority",TVA
3435,"Cherry-Todd Electric Coop, Inc",31000,Nebraska,30940,51,59504,"Southwest Power Pool",SWPP
3435,"Cherry-Todd Electric Coop, Inc",46000,South Dakota,108803,51,59504,"Southwest Power Pool",SWPP
3436,"Cherryland Electric Coop Inc",26000,Michigan,385994,28,56669,"Midcontinent Independent System Operator",MISO
3461,"Cheyenne Light Fuel & Power Co",56000,Wyoming,1528083,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3470,"Cherokee County Elec Coop Assn",48000,Texas,335051,14,5723,"Electric Reliability Council of Texas",ERCO
3475,"City of Chickamauga",13000,Georgia,24972,57,18642,"Tennessee Valley Authority",TVA
3477,"City of Chicopee - (MA)",25000,Massachusetts,449829,24,13434,"ISO New England Inc.",ISNE
3478,"Cimarron Electric Coop",40000,Oklahoma,396375,51,59504,"Southwest Power Pool",SWPP
3486,"Chillicothe Municipal Utils",29000,Missouri,97763,51,59504,"Southwest Power Pool",SWPP
3495,"Chimney Rock Public Power Dist",31000,Nebraska,53956,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3498,"Chippewa Valley Electric Coop",55000,Wisconsin,99246,28,56669,"Midcontinent Independent System Operator",MISO
3502,"Choctawhatche Elec Coop, Inc",12000,Florida,830572,61,189,"PowerSouth Energy Cooperative",AEC
3503,"Choptank Electric Coop, Inc",24000,Maryland,967285,39,14725,"PJM Interconnection, LLC",PJM
3522,"Chugach Electric Assn Inc",2000,Alaska,1105173,7,3522,"Chugach Electric Association, Inc.",CEA
3527,"Choctaw Electric Coop Inc",40000,Oklahoma,439789,51,59504,"Southwest Power Pool",SWPP
3542,"Duke Energy Ohio Inc",39000,Ohio,4346057,39,14725,"PJM Interconnection, LLC",PJM
3542,"Duke Energy Ohio Inc",39000,Ohio,15384681,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,115084,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,51196,39,14725,"PJM Interconnection, LLC",PJM
3600,"Citizens Electric Corporation - (MO)",29000,Missouri,1636683,28,56669,"Midcontinent Independent System Operator",MISO
3634,"City of Nixa - (MO)",29000,Missouri,145964,51,59504,"Southwest Power Pool",SWPP
3641,"Claiborne Electric Coop, Inc",22000,Louisiana,609415,28,56669,"Midcontinent Independent System Operator",MISO
3644,"PUD No 1 of Clallam County",53000,Washington,651407,6,1738,"Bonneville Power Administration - Transmission",BPAT
3647,"City of Claremore",40000,Oklahoma,261215,51,59504,"Southwest Power Pool",SWPP
3660,"PUD No 1 of Clark County - (WA)",53000,Washington,4638251,6,1738,"Bonneville Power Administration - Transmission",BPAT
3687,"Clark Energy Coop Inc - (KY)",21000,Kentucky,402407,39,14725,"PJM Interconnection, LLC",PJM
3701,"Clark Electric Coop - (WI)",55000,Wisconsin,189428,28,56669,"Midcontinent Independent System Operator",MISO
3702,"Clarksdale Public Utilities",28000,Mississippi,142760,28,56669,"Midcontinent Independent System Operator",MISO
3704,"City of Clarksville - (TN)",47000,Tennessee,1449436,57,18642,"Tennessee Valley Authority",TVA
3705,"Clarksville Light & Water Co",5000,Arkansas,242029,51,59504,"Southwest Power Pool",SWPP
3710,"City of Clay Center - (KS)",20000,Kansas,44148,51,59504,"Southwest Power Pool",SWPP
3712,"Clay County Electric Coop Corp",5000,Arkansas,245978,28,56669,"Midcontinent Independent System Operator",MISO
3712,"Clay County Electric Coop Corp",29000,Missouri,559,28,56669,"Midcontinent Independent System Operator",MISO
3716,"Clay-Union Electric Corp",46000,South Dakota,76099,51,59504,"Southwest Power Pool",SWPP
3722,"Clarke Electric Coop Inc - (IA)",19000,Iowa,99620,28,56669,"Midcontinent Independent System Operator",MISO
3731,"Town of Clayton",37000,North Carolina,103500,10,3046,"Duke Energy Progress East",CPLE
3732,"Town of Clayton",10000,Delaware,18634,39,14725,"PJM Interconnection, LLC",PJM
3739,"Clearwater Power Company",16000,Idaho,175984,3,20169,"Avista Corporation",AVA
3739,"Clearwater Power Company",41000,Oregon,1935,6,1738,"Bonneville Power Administration - Transmission",BPAT
3739,"Clearwater Power Company",53000,Washington,22536,3,20169,"Avista Corporation",AVA
3755,"Cleveland Electric Illum Co",39000,Ohio,2177975,39,14725,"PJM Interconnection, LLC",PJM
3755,"Cleveland Electric Illum Co",39000,Ohio,16112598,39,14725,"PJM Interconnection, LLC",PJM
3757,"Clay Electric Cooperative, Inc",12000,Florida,3226167,46,21554,"Seminole Electric Cooperative",SEC
3758,"City of Cleveland - (TN)",47000,Tennessee,1032509,57,18642,"Tennessee Valley Authority",TVA
3762,"City of Cleveland - (OH)",39000,Ohio,1588114,39,14725,"PJM Interconnection, LLC",PJM
3764,"Clearwater-Polk Elec Coop Inc",27000,Minnesota,69982,28,56669,"Midcontinent Independent System Operator",MISO
3774,"City of Clewiston",12000,Florida,99699,16,6455,"Duke Energy Florida",FPC
3804,"Clinton Combined Utility Sys",45000,South Carolina,101926,12,5416,"Duke Energy Carolinas",DUK
3806,"Clinton County Elec Coop, Inc",17000,Illinois,136066,28,56669,"Midcontinent Independent System Operator",MISO
3812,"City of Clinton - (TN)",47000,Tennessee,766552,57,18642,"Tennessee Valley Authority",TVA
3814,"City of Clintonville - (WI)",55000,Wisconsin,116112,28,56669,"Midcontinent Independent System Operator",MISO
3824,"Clyde Light & Power",39000,Ohio,226180,39,14725,"PJM Interconnection, LLC",PJM
3828,"Cloverland Electric Co-op",26000,Michigan,710453,28,56669,"Midcontinent Independent System Operator",MISO
3839,"Coahoma Electric Power Assn",28000,Mississippi,161652,28,56669,"Midcontinent Independent System Operator",MISO
3841,"Coast Electric Power Assn",28000,Mississippi,1678305,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3843,"Coastal Electric Member Corp",13000,Georgia,486860,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3844,"Coastal Electric Coop, Inc",45000,South Carolina,173670,43,17543,"South Carolina Public Service Authority",SC
3850,"Codington-Clark Elec Coop, Inc",46000,South Dakota,118736,51,59504,"Southwest Power Pool",SWPP
3855,"Columbia Power System",47000,Tennessee,616687,57,18642,"Tennessee Valley Authority",TVA
3881,"City of Cody",56000,Wyoming,114306,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3892,"City of Coffeyville - (KS)",20000,Kansas,758659,51,59504,"Southwest Power Pool",SWPP
3913,"City of Colby - (KS)",20000,Kansas,58667,51,59504,"Southwest Power Pool",SWPP
3915,"Coldwater Board of Public Util",26000,Michigan,427577,28,56669,"Midcontinent Independent System Operator",MISO
3916,"Cobb Electric Membership Corp",13000,Georgia,3866234,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3931,"Coles-Moultrie Electric Coop",17000,Illinois,195571,28,56669,"Midcontinent Independent System Operator",MISO
3938,"Coleman County Elec Coop, Inc",48000,Texas,113417,14,5723,"Electric Reliability Council of Texas",ERCO
3939,"City of College Park - (GA)",13000,Georgia,266461,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3940,"City of College Station - (TX)",48000,Texas,822771,14,5723,"Electric Reliability Council of Texas",ERCO
3989,"City of Colorado Springs - (CO)",8000,Colorado,4556755,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3991,"CMS Energy Resource Management Corp",26000,Michigan,176074,28,56669,"Midcontinent Independent System Operator",MISO
4003,"City of Colton - (CA)",6000,California,358037,9,2775,"California Independent System Operator",CISO
4005,"Columbia Basin Elec Cooperative, Inc",41000,Oregon,112649,6,1738,"Bonneville Power Administration - Transmission",BPAT
4007,"City of Columbia City - (IN)",18000,Indiana,99185,39,14725,"PJM Interconnection, LLC",PJM
4008,"Columbia Power Coop Assn Inc",41000,Oregon,24672,6,1738,"Bonneville Power Administration - Transmission",BPAT
4040,"Calhoun County Elec Coop Assn",19000,Iowa,34431,28,56669,"Midcontinent Independent System Operator",MISO
4041,"Columbia Rural Elec Assn, Inc",41000,Oregon,5015,6,1738,"Bonneville Power Administration - Transmission",BPAT
4041,"Columbia Rural Elec Assn, Inc",53000,Washington,331707,6,1738,"Bonneville Power Administration - Transmission",BPAT
4045,"City of Columbia - (MO)",29000,Missouri,1133524,28,56669,"Midcontinent Independent System Operator",MISO
4063,"Co-Mo Electric Coop Inc",29000,Missouri,409390,1,924,"Associated Electric Cooperative, Inc.",AECI
4065,"City of Columbus - (OH)",39000,Ohio,787427,39,14725,"PJM Interconnection, LLC",PJM
4068,"City of Columbus - (MS)",28000,Mississippi,366365,57,18642,"Tennessee Valley Authority",TVA
4071,"Columbus Electric Coop, Inc",4000,Arizona,6171,40,15473,"Public Service Co. of New Mexico",PNM
4071,"Columbus Electric Coop, Inc",35000,New Mexico,89711,40,15473,"Public Service Co. of New Mexico",PNM
4073,"City of Columbus - (WI)",55000,Wisconsin,76508,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",6000,California,351825,9,2775,"California Independent System Operator",CISO
4100,"Commerce Energy, Inc.",10000,Delaware,69529,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",17000,Illinois,282529,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",24000,Maryland,216215,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",26000,Michigan,8290,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",34000,New Jersey,40156,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",39000,Ohio,287598,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",42000,Pennsylvania,163123,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,25783309,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,60594358,39,14725,"PJM Interconnection, LLC",PJM
4117,"Community Electric Coop",51000,Virginia,187340,39,14725,"PJM Interconnection, LLC",PJM
4146,"Concho Valley Elec Coop Inc",48000,Texas,307053,14,5723,"Electric Reliability Council of Texas",ERCO
4147,"Town of Concord - (MA)",25000,Massachusetts,163833,24,13434,"ISO New England Inc.",ISNE
4150,"City of Concord - (NC)",37000,North Carolina,890388,12,5416,"Duke Energy Carolinas",DUK
4153,"Concordia Electric Coop, Inc",22000,Louisiana,193400,28,56669,"Midcontinent Independent System Operator",MISO
4160,"Callaway Electric Cooperative",29000,Missouri,203928,1,924,"Associated Electric Cooperative, Inc.",AECI
4176,"Connecticut Light & Power Co",9000,Connecticut,8715266,24,13434,"ISO New England Inc.",ISNE
4176,"Connecticut Light & Power Co",9000,Connecticut,12234223,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",9000,Connecticut,317877,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",11000,District of Columbia,254209,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",10000,Delaware,103782,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",17000,Illinois,411759,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",25000,Massachusetts,1804535,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",24000,Maryland,292566,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",23000,Maine,42940,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",33000,New Hampshire,198427,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",34000,New Jersey,1471955,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",36000,New York,1180914,34,13501,"New York Independent System Operator",NYIS
4191,"Consolidated Edison Sol Inc",39000,Ohio,265845,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",42000,Pennsylvania,1393011,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",44000,Rhode Island,21921,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",48000,Texas,257675,14,5723,"Electric Reliability Council of Texas",ERCO
4226,"Consolidated Edison Co-NY Inc",36000,New York,19226835,34,13501,"New York Independent System Operator",NYIS
4226,"Consolidated Edison Co-NY Inc",36000,New York,36091014,34,13501,"New York Independent System Operator",NYIS
4237,"Consolidated Electric Coop",29000,Missouri,241903,1,924,"Associated Electric Cooperative, Inc.",AECI
4247,"Consolidated Water Power Co",55000,Wisconsin,1086883,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,33248491,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,3779712,28,56669,"Midcontinent Independent System Operator",MISO
4262,"Cooke County Elec Coop Assn",48000,Texas,477776,14,5723,"Electric Reliability Council of Texas",ERCO
4265,"Continental Divide El Coop Inc",35000,New Mexico,673108,40,15473,"Public Service Co. of New Mexico",PNM
4280,"Conway Corporation",5000,Arkansas,966189,28,56669,"Midcontinent Independent System Operator",MISO
4294,"City of Cookeville - (TN)",47000,Tennessee,545819,57,18642,"Tennessee Valley Authority",TVA
4295,"Comanche County Elec Coop Assn",48000,Texas,242281,14,5723,"Electric Reliability Council of Texas",ERCO
4296,"Cookson Hills Elec Coop, Inc",40000,Oklahoma,270640,1,924,"Associated Electric Cooperative, Inc.",AECI
4317,"Coos-Curry Electric Coop, Inc",41000,Oregon,334756,6,1738,"Bonneville Power Administration - Transmission",BPAT
4327,"Coosa Valley Electric Coop Inc",1000,Alabama,289284,61,189,"PowerSouth Energy Cooperative",AEC
4329,"Copper Valley Elec Assn, Inc",2000,Alaska,82814,29,-9999,"Missing",NA
4346,"Cooperative L&P Assn Lake County",27000,Minnesota,99018,28,56669,"Midcontinent Independent System Operator",MISO
4356,"Colorado River Comm of Nevada",32000,Nevada,595663,31,13407,"Nevada Power Company",NEVP
4356,"Colorado River Comm of Nevada",32000,Nevada,628195,31,13407,"Nevada Power Company",NEVP
4362,"Corn Belt Energy Corporation",17000,Illinois,633819,28,56669,"Midcontinent Independent System Operator",MISO
4373,"Cornhusker Public Power Dist",31000,Nebraska,392337,51,59504,"Southwest Power Pool",SWPP
4390,"City of Corona - (CA)",6000,California,85379,9,2775,"California Independent System Operator",CISO
4390,"City of Corona - (CA)",6000,California,68054,9,2775,"California Independent System Operator",CISO
4401,"Cotton Electric Coop, Inc",40000,Oklahoma,712645,51,59504,"Southwest Power Pool",SWPP
4410,"Coral Power LLC",6000,California,4962002,9,2775,"California Independent System Operator",CISO
4410,"Coral Power LLC",32000,Nevada,1449999,31,13407,"Nevada Power Company",NEVP
4410,"Coral Power LLC",41000,Oregon,75306,38,15248,"Portland General Electric",PGE
4410,"Coral Power LLC",53000,Washington,1215471,42,15500,"Puget Sound Energy Inc.",PSEI
4410,"Coral Power LLC",48000,Texas,1456048,14,5723,"Electric Reliability Council of Texas",ERCO
4430,"Covington Electric Coop, Inc",1000,Alabama,366587,61,189,"PowerSouth Energy Cooperative",AEC
